ID ATACchr ATACstart ATACend AT0 AT20 AT1H AT2H AT4H AT24H baitID baitchr baitstart baitend otherEndID otherEndchr otherEndstart otherEndend T0 T20 T1H T4H T24H ENSG ENSGchr ENSGstart ENSGend ET0_a ET20_a ET1H_a ET2H_a ET4H_a ET24H_a BIC_chic BIC_atacseq BIC_gene
14589 chr12 57831308 57831814 6.63858863960213 7.19592859601821 7.36854414890716 6.96757424164388 6.94584524720373 7.31261410312362 161495 chr12 57810199 57816916 161499 chr12 57829359 57838854 7.56794614694215 7.78588519425352 7.80661571690981 7.9067708004781 8.21413944168393 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60962996736318 1.79112444089595 -10.5409730276854
14589 chr12 57831308 57831814 6.63858863960213 7.19592859601821 7.36854414890716 6.96757424164388 6.94584524720373 7.31261410312362 161526 chr12 57938803 57945196 161499 chr12 57829359 57838854 5.34478130222227 5.42026483262278 5.1740172607364 5.4210566218454 5.38453344835996 ENSG00000166896 chr12 57941541 57957269 6.80297775984385 6.3863156115247 6.26712483657136 5.92600452539908 5.95569378733405 6.99290525667439 1.60971160909989 1.79112444089595 1.25218467534644
14589 chr12 57831308 57831814 6.63858863960213 7.19592859601821 7.36854414890716 6.96757424164388 6.94584524720373 7.31261410312362 161482 chr12 57748081 57756756 161499 chr12 57829359 57838854 6.40317836365152 6.32826923221129 6.05715925802635 6.16096623074885 6.32982330257674 ENSG00000135446 chr12 57747727 57756013 8.41686376989779 7.69925559753044 8.02415127431426 9.18020225990449 11.2705197516845 12.7496234650062 1.20819875924274 1.79112444089595 -23.8587735227949
14589 chr12 57831308 57831814 6.63858863960213 7.19592859601821 7.36854414890716 6.96757424164388 6.94584524720373 7.31261410312362 161484 chr12 57767961 57773915 161499 chr12 57829359 57838854 5.91536329870172 6.24327175106477 6.27885396448883 6.09979977888266 6.31715938964906 ENSG00000037897 chr12 57768471 57772793 6.19502264073073 6.37644940400513 6.3690800910187 8.23637190708134 9.53085527466091 9.59573861623749 1.60966470865749 1.79112444089595 -17.0200084891646
14589 chr12 57831308 57831814 6.63858863960213 7.19592859601821 7.36854414890716 6.96757424164388 6.94584524720373 7.31261410312362 161489 chr12 57779917 57786342 161499 chr12 57829359 57838854 7.25181044579817 7.35899407182086 7.04935290122847 7.19729770186922 7.41891522349476 ENSG00000123297 chr12 57782589 57808071 9.11503476029288 9.08898761402228 8.54899368763056 8.64644072671013 9.28782376164618 9.59573861623749 1.6096674291484 1.79112444089595 -5.25226167306088
14590 chr12 57831851 57832131 6.09895652643656 6.44373279965767 6.08683989143552 6.7068434456073 5.7389719624093 6.20064080883853 161483 chr12 57756756 57767961 161499 chr12 57829359 57838854 6.37818826185844 6.57341872558876 6.36184377764165 6.35285721623874 6.63546425951783 ENSG00000111012 chr12 57762334 57768986 3.52293686296142 2.98510237199132 4.91727676361728 5.96287068061976 7.07728335848549 8.26097752334524 1.36455490604657 1.79183267129289 -14.1099019307032
14590 chr12 57831851 57832131 6.09895652643656 6.44373279965767 6.08683989143552 6.7068434456073 5.7389719624093 6.20064080883853 161494 chr12 57800526 57810199 161499 chr12 57829359 57838854 7.10753616859625 7.3855179508443 7.45886475504124 7.38806162344511 7.61272852044879 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60968678871021 1.79183267129289 -10.5409730276854
14590 chr12 57831851 57832131 6.09895652643656 6.44373279965767 6.08683989143552 6.7068434456073 5.7389719624093 6.20064080883853 161495 chr12 57810199 57816916 161499 chr12 57829359 57838854 7.56794614694215 7.78588519425352 7.80661571690981 7.9067708004781 8.21413944168393 ENSG00000269903 chr12 57814494 57814926 2.0935002723018 2.37642572321431 2.00062490621742 0 0 0.787663409907358 1.60962996736318 1.79183267129289 -6.09895537399156
14590 chr12 57831851 57832131 6.09895652643656 6.44373279965767 6.08683989143552 6.7068434456073 5.7389719624093 6.20064080883853 161495 chr12 57810199 57816916 161499 chr12 57829359 57838854 7.56794614694215 7.78588519425352 7.80661571690981 7.9067708004781 8.21413944168393 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60962996736318 1.79183267129289 -10.5409730276854
14590 chr12 57831851 57832131 6.09895652643656 6.44373279965767 6.08683989143552 6.7068434456073 5.7389719624093 6.20064080883853 161526 chr12 57938803 57945196 161499 chr12 57829359 57838854 5.34478130222227 5.42026483262278 5.1740172607364 5.4210566218454 5.38453344835996 ENSG00000166896 chr12 57941541 57957269 6.80297775984385 6.3863156115247 6.26712483657136 5.92600452539908 5.95569378733405 6.99290525667439 1.60971160909989 1.79183267129289 1.25218467534644
14590 chr12 57831851 57832131 6.09895652643656 6.44373279965767 6.08683989143552 6.7068434456073 5.7389719624093 6.20064080883853 161482 chr12 57748081 57756756 161499 chr12 57829359 57838854 6.40317836365152 6.32826923221129 6.05715925802635 6.16096623074885 6.32982330257674 ENSG00000135446 chr12 57747727 57756013 8.41686376989779 7.69925559753044 8.02415127431426 9.18020225990449 11.2705197516845 12.7496234650062 1.20819875924274 1.79183267129289 -23.8587735227949
14590 chr12 57831851 57832131 6.09895652643656 6.44373279965767 6.08683989143552 6.7068434456073 5.7389719624093 6.20064080883853 161484 chr12 57767961 57773915 161499 chr12 57829359 57838854 5.91536329870172 6.24327175106477 6.27885396448883 6.09979977888266 6.31715938964906 ENSG00000037897 chr12 57768471 57772793 6.19502264073073 6.37644940400513 6.3690800910187 8.23637190708134 9.53085527466091 9.59573861623749 1.60966470865749 1.79183267129289 -17.0200084891646
14590 chr12 57831851 57832131 6.09895652643656 6.44373279965767 6.08683989143552 6.7068434456073 5.7389719624093 6.20064080883853 161489 chr12 57779917 57786342 161499 chr12 57829359 57838854 7.25181044579817 7.35899407182086 7.04935290122847 7.19729770186922 7.41891522349476 ENSG00000123297 chr12 57782589 57808071 9.11503476029288 9.08898761402228 8.54899368763056 8.64644072671013 9.28782376164618 9.59573861623749 1.6096674291484 1.79183267129289 -5.25226167306088
14591 chr12 57836760 57837327 7.23933666300317 7.17405366255787 6.72843984420594 6.91032916706486 7.32090341845352 6.73218210375801 161483 chr12 57756756 57767961 161499 chr12 57829359 57838854 6.37818826185844 6.57341872558876 6.36184377764165 6.35285721623874 6.63546425951783 ENSG00000111012 chr12 57762334 57768986 3.52293686296142 2.98510237199132 4.91727676361728 5.96287068061976 7.07728335848549 8.26097752334524 1.36455490604657 1.67511722017517 -14.1099019307032
14591 chr12 57836760 57837327 7.23933666300317 7.17405366255787 6.72843984420594 6.91032916706486 7.32090341845352 6.73218210375801 161494 chr12 57800526 57810199 161499 chr12 57829359 57838854 7.10753616859625 7.3855179508443 7.45886475504124 7.38806162344511 7.61272852044879 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60968678871021 1.67511722017517 -10.5409730276854
14591 chr12 57836760 57837327 7.23933666300317 7.17405366255787 6.72843984420594 6.91032916706486 7.32090341845352 6.73218210375801 161495 chr12 57810199 57816916 161499 chr12 57829359 57838854 7.56794614694215 7.78588519425352 7.80661571690981 7.9067708004781 8.21413944168393 ENSG00000269903 chr12 57814494 57814926 2.0935002723018 2.37642572321431 2.00062490621742 0 0 0.787663409907358 1.60962996736318 1.67511722017517 -6.09895537399156
14591 chr12 57836760 57837327 7.23933666300317 7.17405366255787 6.72843984420594 6.91032916706486 7.32090341845352 6.73218210375801 161495 chr12 57810199 57816916 161499 chr12 57829359 57838854 7.56794614694215 7.78588519425352 7.80661571690981 7.9067708004781 8.21413944168393 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60962996736318 1.67511722017517 -10.5409730276854
14591 chr12 57836760 57837327 7.23933666300317 7.17405366255787 6.72843984420594 6.91032916706486 7.32090341845352 6.73218210375801 161526 chr12 57938803 57945196 161499 chr12 57829359 57838854 5.34478130222227 5.42026483262278 5.1740172607364 5.4210566218454 5.38453344835996 ENSG00000166896 chr12 57941541 57957269 6.80297775984385 6.3863156115247 6.26712483657136 5.92600452539908 5.95569378733405 6.99290525667439 1.60971160909989 1.67511722017517 1.25218467534644
14591 chr12 57836760 57837327 7.23933666300317 7.17405366255787 6.72843984420594 6.91032916706486 7.32090341845352 6.73218210375801 161482 chr12 57748081 57756756 161499 chr12 57829359 57838854 6.40317836365152 6.32826923221129 6.05715925802635 6.16096623074885 6.32982330257674 ENSG00000135446 chr12 57747727 57756013 8.41686376989779 7.69925559753044 8.02415127431426 9.18020225990449 11.2705197516845 12.7496234650062 1.20819875924274 1.67511722017517 -23.8587735227949
14591 chr12 57836760 57837327 7.23933666300317 7.17405366255787 6.72843984420594 6.91032916706486 7.32090341845352 6.73218210375801 161484 chr12 57767961 57773915 161499 chr12 57829359 57838854 5.91536329870172 6.24327175106477 6.27885396448883 6.09979977888266 6.31715938964906 ENSG00000037897 chr12 57768471 57772793 6.19502264073073 6.37644940400513 6.3690800910187 8.23637190708134 9.53085527466091 9.59573861623749 1.60966470865749 1.67511722017517 -17.0200084891646
14591 chr12 57836760 57837327 7.23933666300317 7.17405366255787 6.72843984420594 6.91032916706486 7.32090341845352 6.73218210375801 161489 chr12 57779917 57786342 161499 chr12 57829359 57838854 7.25181044579817 7.35899407182086 7.04935290122847 7.19729770186922 7.41891522349476 ENSG00000123297 chr12 57782589 57808071 9.11503476029288 9.08898761402228 8.54899368763056 8.64644072671013 9.28782376164618 9.59573861623749 1.6096674291484 1.67511722017517 -5.25226167306088
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161496 chr12 57816916 57818856 161507 chr12 57860107 57869786 5.79361777463659 5.87967274877372 5.8061906125902 5.7093480158677 6.12709676977532 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.61009334600921 1.84696770695142 -10.5409730276854
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161495 chr12 57810199 57816916 161507 chr12 57860107 57869786 5.52196570078837 5.25064081246662 5.3123197273355 5.36600592642486 5.45559031239229 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60970541333658 1.84696770695142 -10.5409730276854
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161497 chr12 57818856 57819116 161507 chr12 57860107 57869786 5.6602539004676 5.97607044184906 6.15866383248851 5.90215875492274 6.32982330257674 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 0.897923857015282 1.84696770695142 -10.5409730276854
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161483 chr12 57756756 57767961 161507 chr12 57860107 57869786 4.60817812872647 4.42063896803277 4.16037948365486 3.7911576427128 4.21529036428814 ENSG00000111012 chr12 57762334 57768986 3.52293686296142 2.98510237199132 4.91727676361728 5.96287068061976 7.07728335848549 8.26097752334524 1.19683864004251 1.84696770695142 -14.1099019307032
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161498 chr12 57819116 57829359 161507 chr12 57860107 57869786 5.31690711532376 5.20208193706565 5.58549512508013 5.70170567065953 5.45559031239229 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 -0.49173092942616 1.84696770695142 -10.5409730276854
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161499 chr12 57829359 57838854 161507 chr12 57860107 57869786 6.44338367618494 6.78666863295445 6.72564121841413 6.76820457687982 6.93803879537703 ENSG00000257953 chr12 57837092 57842745 3.77134871145897 3.43015644409688 3.0441351454155 2.51628490137163 1.31578375367891 2.21144262996989 1.60967522056925 1.84696770695142 -3.16888098799049
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161495 chr12 57810199 57816916 161507 chr12 57860107 57869786 5.52196570078837 5.25064081246662 5.3123197273355 5.36600592642486 5.45559031239229 ENSG00000269903 chr12 57814494 57814926 2.0935002723018 2.37642572321431 2.00062490621742 0 0 0.787663409907358 1.60970541333658 1.84696770695142 -6.09895537399156
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161489 chr12 57779917 57786342 161507 chr12 57860107 57869786 5.25657907917046 5.53602305120982 5.20387843121905 5.44890679329313 5.58799504291569 ENSG00000123297 chr12 57782589 57808071 9.11503476029288 9.08898761402228 8.54899368763056 8.64644072671013 9.28782376164618 9.59573861623749 1.56044714064621 1.84696770695142 -5.25226167306088
14594 chr12 57864913 57865607 7.32864532021305 7.38870056982645 7.52581893976785 7.60389351504167 7.39407729380244 7.74124763348857 161494 chr12 57800526 57810199 161507 chr12 57860107 57869786 4.81215992090405 4.64014887330242 4.93206172235661 4.40256535429119 5.05909571233655 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.39159452475019 1.84696770695142 -10.5409730276854
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161495 chr12 57810199 57816916 161513 chr12 57881617 57892628 5.39996724560333 5.48002277901613 5.2723581057763 5.35071901379593 5.23097156837608 ENSG00000269903 chr12 57814494 57814926 2.0935002723018 2.37642572321431 2.00062490621742 0 0 0.787663409907358 1.60964971091225 1.79178127089271 -6.09895537399156
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161499 chr12 57829359 57838854 161513 chr12 57881617 57892628 6.18013824523416 6.40525500258997 6.3700975908015 6.77746570212656 6.81732912239872 ENSG00000257953 chr12 57837092 57842745 3.77134871145897 3.43015644409688 3.0441351454155 2.51628490137163 1.31578375367891 2.21144262996989 -1.20080617002862 1.79178127089271 -3.16888098799049
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161498 chr12 57819116 57829359 161513 chr12 57881617 57892628 5.18221707458003 5.49993897508062 5.30579202071752 5.62825920008317 5.82112348782021 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.54167376166486 1.79178127089271 -10.5409730276854
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161497 chr12 57818856 57819116 161513 chr12 57881617 57892628 5.78628539568684 6.03851874449383 6.00986137601027 5.92573904648101 6.21163531446423 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 -1.11856874618748 1.79178127089271 -10.5409730276854
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161496 chr12 57816916 57818856 161513 chr12 57881617 57892628 5.8192131834524 5.98776392438502 5.69419506570877 5.84353940090462 5.95793786880229 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60983660351634 1.79178127089271 -10.5409730276854
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161495 chr12 57810199 57816916 161513 chr12 57881617 57892628 5.39996724560333 5.48002277901613 5.2723581057763 5.35071901379593 5.23097156837608 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60964971091225 1.79178127089271 -10.5409730276854
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161484 chr12 57767961 57773915 161513 chr12 57881617 57892628 3.52327318633972 3.78090776229103 3.85895341509852 3.80804821206036 3.84368247153207 ENSG00000037897 chr12 57768471 57772793 6.19502264073073 6.37644940400513 6.3690800910187 8.23637190708134 9.53085527466091 9.59573861623749 1.60983568343711 1.79178127089271 -17.0200084891646
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161494 chr12 57800526 57810199 161513 chr12 57881617 57892628 5.11872310378464 4.92143680307663 4.85642756884574 4.77274373726774 4.6783537135271 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 -1.27569761549648 1.79178127089271 -10.5409730276854
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161489 chr12 57779917 57786342 161513 chr12 57881617 57892628 5.51649830610895 5.45673820812207 5.28044759464575 5.36203961817689 5.58799504291569 ENSG00000123297 chr12 57782589 57808071 9.11503476029288 9.08898761402228 8.54899368763056 8.64644072671013 9.28782376164618 9.59573861623749 1.60954392563624 1.79178127089271 -5.25226167306088
14595 chr12 57886813 57886958 4.85176219576804 5.18196059644465 4.46914519981333 6.2336133305043 4.33148433089033 4.38491774823238 161483 chr12 57756756 57767961 161513 chr12 57881617 57892628 4.629942988647 4.32182399356812 4.36110181977348 3.98067085319666 4.21529036428814 ENSG00000111012 chr12 57762334 57768986 3.52293686296142 2.98510237199132 4.91727676361728 5.96287068061976 7.07728335848549 8.26097752334524 -4.44949310171326 1.79178127089271 -14.1099019307032
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161495 chr12 57810199 57816916 161513 chr12 57881617 57892628 5.39996724560333 5.48002277901613 5.2723581057763 5.35071901379593 5.23097156837608 ENSG00000269903 chr12 57814494 57814926 2.0935002723018 2.37642572321431 2.00062490621742 0 0 0.787663409907358 1.60964971091225 1.79178333709636 -6.09895537399156
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161499 chr12 57829359 57838854 161513 chr12 57881617 57892628 6.18013824523416 6.40525500258997 6.3700975908015 6.77746570212656 6.81732912239872 ENSG00000257953 chr12 57837092 57842745 3.77134871145897 3.43015644409688 3.0441351454155 2.51628490137163 1.31578375367891 2.21144262996989 -1.20080617002862 1.79178333709636 -3.16888098799049
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161498 chr12 57819116 57829359 161513 chr12 57881617 57892628 5.18221707458003 5.49993897508062 5.30579202071752 5.62825920008317 5.82112348782021 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.54167376166486 1.79178333709636 -10.5409730276854
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161497 chr12 57818856 57819116 161513 chr12 57881617 57892628 5.78628539568684 6.03851874449383 6.00986137601027 5.92573904648101 6.21163531446423 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 -1.11856874618748 1.79178333709636 -10.5409730276854
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161496 chr12 57816916 57818856 161513 chr12 57881617 57892628 5.8192131834524 5.98776392438502 5.69419506570877 5.84353940090462 5.95793786880229 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60983660351634 1.79178333709636 -10.5409730276854
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161495 chr12 57810199 57816916 161513 chr12 57881617 57892628 5.39996724560333 5.48002277901613 5.2723581057763 5.35071901379593 5.23097156837608 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 1.60964971091225 1.79178333709636 -10.5409730276854
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161484 chr12 57767961 57773915 161513 chr12 57881617 57892628 3.52327318633972 3.78090776229103 3.85895341509852 3.80804821206036 3.84368247153207 ENSG00000037897 chr12 57768471 57772793 6.19502264073073 6.37644940400513 6.3690800910187 8.23637190708134 9.53085527466091 9.59573861623749 1.60983568343711 1.79178333709636 -17.0200084891646
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161494 chr12 57800526 57810199 161513 chr12 57881617 57892628 5.11872310378464 4.92143680307663 4.85642756884574 4.77274373726774 4.6783537135271 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 -1.27569761549648 1.79178333709636 -10.5409730276854
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161489 chr12 57779917 57786342 161513 chr12 57881617 57892628 5.51649830610895 5.45673820812207 5.28044759464575 5.36203961817689 5.58799504291569 ENSG00000123297 chr12 57782589 57808071 9.11503476029288 9.08898761402228 8.54899368763056 8.64644072671013 9.28782376164618 9.59573861623749 1.60954392563624 1.79178333709636 -5.25226167306088
14596 chr12 57888542 57888787 5.93166009770941 5.78281611401814 6.8829167545049 5.89302161873041 6.02355875702716 6.00423505294317 161483 chr12 57756756 57767961 161513 chr12 57881617 57892628 4.629942988647 4.32182399356812 4.36110181977348 3.98067085319666 4.21529036428814 ENSG00000111012 chr12 57762334 57768986 3.52293686296142 2.98510237199132 4.91727676361728 5.96287068061976 7.07728335848549 8.26097752334524 -4.44949310171326 1.79178333709636 -14.1099019307032
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161483 chr12 57756756 57767961 161521 chr12 57903307 57908816 6.39079152584618 5.84844943116993 5.9572324087844 5.31279900557228 5.50108883992404 ENSG00000111012 chr12 57762334 57768986 3.52293686296142 2.98510237199132 4.91727676361728 5.96287068061976 7.07728335848549 8.26097752334524 -7.92445506741912 1.79177472630839 -14.1099019307032
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161476 chr12 57736984 57740732 161521 chr12 57903307 57908816 4.25601580946078 4.07648012065154 3.61675409545082 3.25107404209029 2.72770272545466 ENSG00000135439 chr12 57723761 57742157 9.293557331117 9.21484683420736 9.54157629437339 9.40447453261378 8.69712859816727 9.76786217429963 -4.8074085490614 1.79177472630839 -3.87433397667
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161497 chr12 57818856 57819116 161521 chr12 57903307 57908816 6.30056891256178 6.62838304368618 6.72272451162774 6.75377035880758 7.07973016264232 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 -0.44803416470008 1.79177472630839 -10.5409730276854
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161495 chr12 57810199 57816916 161521 chr12 57903307 57908816 5.60616201977097 5.92181789351884 6.13382994646821 6.14755410691424 6.36716141758356 ENSG00000135407 chr12 57797376 57818704 5.81607746505087 5.52849600638624 7.16510105701653 6.75503325303302 6.75802358589028 4.68332561923624 0.303567042085884 1.79177472630839 -10.5409730276854
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161478 chr12 57744825 57745239 161521 chr12 57903307 57908816 4.03431676794019 3.72288423865214 4.09432873396272 3.24885619946313 3.84368247153207 ENSG00000135452 chr12 57738013 57750211 7.04934857106175 7.0320956940464 7.52692191647869 7.76930365104333 7.98130712939802 8.56200351786998 1.56459261258237 1.79177472630839 -11.1636486801705
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161482 chr12 57748081 57756756 161521 chr12 57903307 57908816 6.05044302531701 5.8966105325663 5.48310456207153 5.34279180396033 5.43229139878584 ENSG00000135446 chr12 57747727 57756013 8.41686376989779 7.69925559753044 8.02415127431426 9.18020225990449 11.2705197516845 12.7496234650062 -1.0090688510078 1.79177472630839 -23.8587735227949
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161479 chr12 57745239 57747328 161521 chr12 57903307 57908816 4.28258786902565 4.12781400604922 4.00437220016946 4.01001617559321 3.23817547398292 ENSG00000135452 chr12 57738013 57750211 7.04934857106175 7.0320956940464 7.52692191647869 7.76930365104333 7.98130712939802 8.56200351786998 1.60978246420106 1.79177472630839 -11.1636486801705
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161484 chr12 57767961 57773915 161521 chr12 57903307 57908816 5.09678625499563 5.16498732817775 5.14641047051123 4.86027241145039 5.23097156837608 ENSG00000037897 chr12 57768471 57772793 6.19502264073073 6.37644940400513 6.3690800910187 8.23637190708134 9.53085527466091 9.59573861623749 1.60956441798237 1.79177472630839 -17.0200084891646
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161495 chr12 57810199 57816916 161521 chr12 57903307 57908816 5.60616201977097 5.92181789351884 6.13382994646821 6.14755410691424 6.36716141758356 ENSG00000269903 chr12 57814494 57814926 2.0935002723018 2.37642572321431 2.00062490621742 0 0 0.787663409907358 0.303567042085884 1.79177472630839 -6.09895537399156
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161489 chr12 57779917 57786342 161521 chr12 57903307 57908816 6.61852711470397 6.66514752480729 6.33547619209642 6.29547379896981 6.56222721884359 ENSG00000123297 chr12 57782589 57808071 9.11503476029288 9.08898761402228 8.54899368763056 8.64644072671013 9.28782376164618 9.59573861623749 -2.09735702779182 1.79177472630839 -5.25226167306088
14598 chr12 57905263 57905932 7.62350819494034 7.23870788438688 7.2058466379164 7.48149530360623 7.2036750311953 7.05774324925009 161477 chr12 57740732 57744825 161521 chr12 57903307 57908816 4.98805815803649 4.45502596547744 4.51958593461851 4.31013971220893 4.3704433637984 ENSG00000135439 chr12 57723761 57742157 9.293557331117 9.21484683420736 9.54157629437339 9.40447453261378 8.69712859816727 9.76786217429963 1.17390105419013 1.79177472630839 -3.87433397667
