ENSG ET01 ET201 ET601 ET2H1 ET4H1 ET24H1 ET02 ET202 ET602 ET2H2 ET4H2 ET24H2 BIC_gene LR_gene
ENSG00000120949 3.26809610134885 4.02268011838568 5.06649506706134 5.5361881947084 6.64727526390337 8.81117005190683 2.02174038340539 3.68892852102129 4.63580801140596 5.04294090386824 6.98296366153655 8.85264937402847 -30.7252287315989 -32.5169882008269
ENSG00000126067 10.8339253311372 10.4981220303648 10.0523423907552 10.1318798263259 10.7324761382866 12.2479181899529 10.5433629115971 10.6196196850709 10.1483654901058 10.3341644518029 10.8417585093152 12.4572787844417 -22.2843786218712 -24.0761380910992
ENSG00000132740 8.55676553572016 8.87665716003898 8.66715524187868 9.11291004591425 9.64800509406984 9.92345734946022 8.84583512671932 8.65644114468016 8.7146656134789 8.49003364236541 8.96007822337252 9.46704022122326 -5.46629712992107 -7.25805659914912
ENSG00000178104 8.32783007294772 8.15530790526697 8.83330746013794 9.29653216770718 9.48461560465382 9.20452625082235 8.81430256900032 8.62418147704217 8.89053019920845 9.301111773498 8.81090457014287 8.83760159303557 -1.09147692546873 -2.88323639469679
ENSG00000185885 11.4989322199051 10.1896937875263 9.7307539264901 9.50674319986309 9.18758283463406 9.2099238372308 10.0299433183105 10.2992835500057 9.50724113743732 9.89908419190592 9.65924522303029 9.65330501631157 -1.59971152257688 -3.39147099180493
ENSG00000142089 8.64341906946665 6.87415851977666 6.69573420931619 6.52055901672073 6.08005854587099 7.16258929340215 5.37694045621613 5.03229910497805 3.04649461221868 5.18676374063618 5.29599241758607 7.29365276766713 1.08742719784524 -0.704332271382821
ENSG00000174851 7.5305911000976 7.09143509993369 8.02832275718071 8.65598320857257 10.3475480454119 10.6444081097813 7.33707338561782 7.62421295518422 7.8888385799202 8.77533788686327 10.1254198308181 10.9597522954812 -23.3914425607692 -25.1832020299972
ENSG00000149743 7.00875761059735 6.61825595104865 6.69573420931619 6.61576015995352 7.31726251561644 7.9279074261494 7.0427139463851 6.87027459863805 5.83342902022167 6.81316208276592 6.76516021903178 8.2890477720753 -7.72065645081173 -9.51241592003978
ENSG00000187608 7.38169714038378 7.53876245513766 7.9704468794299 8.48999968828269 8.67877025787285 6.99762593809589 6.38611783054006 6.4954576894376 8.33825141947676 9.17093145524039 9.69053021252861 6.84953367009637 -14.8241560777179 -16.6159155469459
ENSG00000188157 6.16584511106893 5.35897587338748 5.84457998333902 7.5249966729474 8.35250136372887 7.88805835844854 6.23309790703757 6.41393580769791 7.26698459708401 7.32165678447779 9.21024912516082 9.31960226967671 -11.2415925276271 -13.0333519968552
ENSG00000188290 2.81631677713099 5.42449132134421 6.11771367351141 7.51268047225979 7.71316391362149 3.83477923959934 4.53545073479321 4.94212578341235 5.91009928650547 6.29933667225054 6.73666825182391 3.78569278903151 -12.6675593493835 -14.4593188186116
ENSG00000187961 6.21697466198584 6.04061744711815 6.15283076569461 5.67528959672041 5.45790439371347 7.03864778247016 6.51241086512515 4.89483353653007 5.22149438787826 4.60449285164788 5.04028370731433 8.1293424351462 -9.35716451845906 -11.1489239876871
ENSG00000224969 4.04795129491027 3.39690596703428 2.14471365346078 1.35933409977727 3.07137940806631 0 4.53545073479321 2.98909061708851 3.85664804629422 2.41138139324437 2.88385979258206 0 -6.33057434502905 -8.1223338142571
ENSG00000187583 3.26809610134885 3.39690596703428 4.5387424756969 4.86700741615884 4.93654685810158 4.38563873849319 3.72715092750976 2.79666900621383 3.44036743403318 3.8031757579816 3.9900035769504 4.33535744216146 -1.97694043659806 -3.76869990582611
ENSG00000137478 10.993336698705 11.0840197024754 10.9177117017806 11.5586480105975 11.6782969428724 11.244932041272 11.0181179759629 10.9518725160743 10.9572471709301 11.071648475872 11.7433304754618 10.5834252842446 -1.88044125234221 -3.67220072157027
ENSG00000162191 12.2951482008195 11.8315780722997 11.5100630205586 11.4610706926089 11.3246735989024 10.9780676881758 11.2641694376012 11.4833847427465 11.1062386790478 11.2754594085048 11.0461709271864 11.209575815127 -0.27993710304527 -2.07169657227332
ENSG00000168010 10.2039665687631 10.1683385738708 9.72784576127469 9.37346826708302 9.61295870254255 9.423216974192 10.0000707316102 9.89142030133253 9.45168262242825 9.35730330838757 9.54338953113433 9.68307425796418 -7.81137387764196 -9.60313334687001
ENSG00000149357 9.9879241444447 9.21427179579096 9.18248523273112 9.58529491053692 9.51997212006953 10.4229407729469 9.23282614095223 9.40117167712022 9.40387551378359 9.45466361967934 9.31192340973089 10.8078296853277 -4.3130210479268 -6.10478051715485
ENSG00000179314 0.89791732681615 1.53937709615879 2.61660877186852 2.86049986554574 1.98634054200046 0.796721076880174 2.66818354003767 3.15884178687763 3.13434188452307 2.1557063933533 1.93963992253015 3.60791493060491 1.79240231804576 0.000642848817708597
ENSG00000108671 10.8126144008968 10.9679641704049 11.1731581991522 11.523017337283 11.8097016274241 12.8516808722468 11.422562931013 11.3900091781412 11.2276071768183 11.5581243892705 11.9900918524309 13.0796103104733 -21.4938419859165 -23.2856014551446
ENSG00000110200 9.79250042734181 8.63514299511582 8.22263988440249 8.01867369260366 7.99025840867262 9.38396209803424 9.05330712976186 9.34509648080548 8.07240617112533 8.18204130273043 7.74427174028362 9.16744891615767 -6.41797180061922 -8.20973126984727
ENSG00000113580 12.7482693090332 13.0436804945521 13.7411089431901 13.7806645979953 13.6620644714286 11.3807472637314 13.4066989700267 13.331961204161 13.8527493448436 13.5574553793456 13.9423365420888 11.3518420784673 -13.862863537112 -15.65462300634
ENSG00000162739 7.99340251872637 7.38268462135548 8.16360310614096 10.4711616140432 11.0082907405665 9.69105655782211 7.81994862026136 7.93009081182775 9.11226293644919 10.517952682333 11.381349357623 10.0664610806459 -18.3318964874169 -20.123655956645
ENSG00000166352 5.21962202360691 5.42449132134421 4.3089757948151 2.86049986554574 2.44452395477664 4.8947591318775 2.02174038340539 3.79577493018355 4.13741365073551 3.61253768720936 3.13738417287618 5.61375554375879 1.45625687630985 -0.335502592918203
ENSG00000115590 6.46271953570784 7.07112211637557 7.56386333197444 6.52055901672073 6.51333840213265 8.05330853492703 3.23527019471433 3.57353156000205 3.69270191672327 3.97153782125001 5.8151636925964 7.3999110143175 -0.770307653546183 -2.56206712277424
ENSG00000179431 0.89791732681615 0 0 3.14214161602319 5.40845010363198 3.59182627564191 0 0 0 2.41138139324437 5.72133998968045 3.60791493060491 -21.0368296299894 -22.8285890992175
ENSG00000148985 9.12603239921424 8.83509935468843 8.57953468022289 8.3377443707888 9.15421782122276 9.717824494298 9.19753735387286 8.92418888524274 8.76541895909365 8.5209013962672 9.18410980147793 9.94183450807651 -20.7293521360433 -22.5211116052714
ENSG00000163866 9.6739953653937 9.20031122388079 9.48767605042991 10.3114715271825 10.324402933759 9.94842830183398 9.54802075230357 9.52863880998233 10.0295285054587 10.2679767764696 10.2994689621301 10.1861312390126 -8.07348554687606 -9.86524501610411
ENSG00000197530 8.99301572274906 8.84110997990792 8.72079665255747 8.7638425678647 8.29922865688042 7.80489794995856 8.6888400986962 8.68452309325211 8.71109868029222 8.5209013962672 8.31900414353495 8.18192005788011 -16.178911158153 -17.970670627381
ENSG00000198837 10.953064036466 10.8206113008253 10.6750982237902 10.5057512745571 10.8471149830359 10.8146758690424 10.9649861500096 11.0868788985039 10.8639602938458 10.6779110336183 10.8372926668947 11.8240643497528 0.394975239609323 -1.39678422961873
ENSG00000119335 13.2224459037499 12.1852274194229 11.7280252647058 11.5473718398224 12.2872539164278 13.6414570530967 12.0922190999466 12.2992761570137 11.6176247267927 12.0239125402045 12.8005961671022 14.0764591536373 -5.84109134628455 -7.6328508155126
ENSG00000179051 10.0759526879328 10.1147662075388 10.5071693261791 10.7717244255885 11.6479881490237 11.983499387464 10.2371251390483 10.1334685814448 10.3103613637153 10.5680757381274 11.6705135911574 12.0281061715354 -21.0852302400878 -22.8769897093159
ENSG00000110107 10.8609661989692 10.9897714699374 10.9100349457722 11.4278411967834 12.1129764950421 12.2300983760215 11.285111964504 11.3614827537219 11.1004562280751 11.6235812310591 12.2867853652161 12.9797724568248 -16.4882019977452 -18.2799614669732
ENSG00000149231 9.0738257189608 9.59115328146159 9.6653796708055 9.94515809069509 9.75079085867146 9.80600355689458 10.4775270627263 10.3038167358221 10.4269294774214 10.3694549123991 10.3083699679778 9.73542888544879 1.79198365734695 0.000224188118902902
ENSG00000183340 6.0947254280603 5.95452372557902 6.22060012539065 7.4877280828154 7.90367513317576 7.12498889646011 5.84858717798816 5.87038076243176 6.53625010299633 7.36009864720116 8.04465735822603 7.81793180339423 -15.309556553485 -17.1013160227131
ENSG00000110958 12.4253976349282 12.1451004716159 11.9613347356658 11.6072421083801 11.813268719895 13.2143674359374 12.4196831848627 12.3918709803973 12.0977393548176 12.4063220004729 12.3902542047725 13.5459444619925 -10.1535735798518 -11.9453330490799
ENSG00000180884 7.81130330716816 7.50886855006089 6.99566155455461 5.84207429045975 5.40845010363198 6.65126765857827 7.54051076385699 7.54218086988568 6.86633446616328 6.36129271466391 5.51312933073379 6.14063589335138 -15.6180467305485 -17.4098061997765
ENSG00000170500 3.71008864632134 4.45769851480211 3.49392069676308 3.91561704404588 3.98290537390985 2.4390621511506 4.15656123170759 3.79577493018355 4.0038501378536 3.39281693961401 3.62578430529578 3.16905908875298 -1.46792819189505 -3.2596876611231
ENSG00000206053 5.74593157917367 5.71371295520912 7.91015183757318 9.69018425978972 10.3260685266843 10.8838456263277 5.64304047804278 6.05380155168998 8.31258947010823 9.7405621283344 10.5020824693746 11.2408902263028 -36.9963009082008 -38.7880603774288
ENSG00000142082 7.58998098890508 7.6387670260441 7.74737264456768 7.96544434491546 7.87665339064083 7.68081753184973 8.70215393193632 8.45516631915633 8.63596307694977 9.09774525631322 8.52741380246959 8.09600800726886 -0.667467566876084 -2.45922703610414
ENSG00000234222 7.28916434872736 6.92031062926306 7.87903223314775 7.8029993745465 6.55937953623104 6.12007836594283 5.78993842630625 5.84572236887863 6.31912640866042 5.85852356566258 6.07998229901277 4.39138963929106 -3.70340402859262 -5.49516349782067
ENSG00000143751 11.2001819712558 10.8266824635013 10.6414953776746 10.1518720761487 10.3589828306411 9.87104495255399 10.6350704588316 10.6687714195799 10.2943604107223 10.5034287048325 10.3497196417654 9.84357572755047 -8.72647457186877 -10.5182340410968
ENSG00000198821 14.3865265368812 15.0459937951475 14.8674163332915 14.5368175747921 13.3832397395093 11.9435577418128 14.7370817429597 14.6922400597795 14.5362627412786 14.0508606530229 13.4891636988956 11.6211694789426 -23.2026655748702 -24.9944250440983
ENSG00000276043 6.23362294543077 5.547220124394 6.31663509033161 5.26963221471796 4.34020570333038 11.4416598858847 4.33124552358128 4.51163195746173 4.60538814519335 1.44780865691503 2.57608021799465 11.7462959957671 -16.6943495670069 -18.4861090362349
ENSG00000205784 6.34507322711468 7.16994235341626 7.22746144213548 7.47508816136529 6.51333840213265 4.57601432906409 7.76009928844396 7.50329367722863 7.71809552117181 7.49749357034162 7.04624630104274 4.54750408180626 -14.3483907384813 -16.1401502077094
ENSG00000149582 8.51651647968994 7.65250388138887 7.6024801400513 7.31408376463761 6.41659893312784 7.29037215496649 8.0786554981282 7.83932865490856 7.62638996277051 7.14798441279907 6.95025001303643 8.1293424351462 -4.46217671961745 -6.2539361888455
ENSG00000184154 6.82322238763574 6.40759662587816 7.1941353827498 6.76859514767817 6.62579824905371 6.22332308438972 4.83524714129533 5.15779835688082 6.85344902375283 7.04791973358872 6.30364779974184 6.77776893114811 1.55538295044498 -0.236376518783075
ENSG00000160588 10.90125172918 11.1937809971675 11.531902288752 11.4618716831566 11.1238736778122 10.8264369236169 11.273118335594 11.1755013398584 11.4407447231415 11.533527597932 11.6092960027377 11.1335809133006 -2.95208932817775 -4.74384879740581
ENSG00000162585 8.67118433657857 8.32788439033825 8.47241320052513 8.00114788929866 8.37198216927328 8.94017774571658 8.07046548531445 8.06972064968713 8.15611455883098 8.2075645397126 7.80499421820526 9.19329185822984 -2.42821186253333 -4.21997133176138
ENSG00000131778 9.13048407808551 9.46449512960401 8.95269896731828 9.0546347395299 10.19912582285 10.7500719235547 9.27798138619764 9.2283374182955 8.98364671531237 9.26914635525841 10.7597687351645 11.1745757836301 -16.7118857346886 -18.5036452039166
ENSG00000132704 4.60354326935938 4.32674568370864 1.43883704353941 4.05802835627348 0 0 1.72051934624831 1.5766580823163 1.62052211162935 0 0.77317327301571 0.847564015175919 -0.382544403102933 -2.17430387233098
ENSG00000074964 6.50447585906721 6.23574430129054 4.64121733125531 6.33715859600383 6.70985212419492 5.03110335119482 1.72051934624831 0 1.35397092775169 2.1557063933533 0.77317327301571 0 1.49476893705933 -0.296990532168721
ENSG00000124575 13.3701006360479 12.2156192252925 11.4264346227095 10.1197501293627 8.14924049376975 8.61356369002121 11.8592242481091 11.9190048191081 10.9004367012349 10.3750972154554 8.13111481552286 9.05268206314191 -17.3550789085914 -19.1468383778194
ENSG00000023902 10.6882892038245 10.3436917652585 10.595970042036 10.530396510619 9.92575704891694 8.79210405228044 10.6336814535105 10.6502014821675 10.4458313725115 10.4800564047815 9.68929175234807 8.83255058425785 -18.407705513853 -20.1994649830811
ENSG00000187837 14.025652932783 12.8970435541286 12.0846671995913 10.9001981990642 9.34701518200847 9.00991157670051 12.1535953429403 12.3560342084474 11.3895024798358 11.0611863577169 9.25278898516872 9.51354396052552 -17.3628630103776 -19.1546224796057
ENSG00000143382 5.79162048588696 5.71371295520912 6.59719229248741 6.47049405389385 3.98290537390985 2.4390621511506 1.33934653160575 1.5766580823163 1.62052211162935 1.44780865691503 2.39345694296244 1.76484715230675 1.79366312669915 0.00190365747109666
ENSG00000163154 5.25266865825355 3.84265992744772 4.3089757948151 5.43539580266387 4.34020570333038 6.91190790799462 3.45251428348454 4.57300981357459 5.37364221289898 6.16682162607839 5.00885831220405 7.48606732378592 -1.64525240069229 -3.43701186992034
ENSG00000163156 9.21465422882451 8.12606792013456 8.46544648779947 8.41256901259339 7.71316391362149 10.0868751273582 8.54552176402241 8.63860823445865 8.71999953209643 8.57419782621651 7.80956100771319 10.1398564456135 -8.14877484558702 -9.94053431481507
ENSG00000143387 7.19028737908799 7.7322865906444 6.83197196096969 6.06086939870906 5.8022623318561 5.32440991162179 8.12684258023026 8.07503427962064 6.88544937921015 6.44950677140703 6.10991157968585 5.89143324350772 -18.216524511306 -20.008283980534
ENSG00000108352 7.51705462521374 8.06574767455114 7.93053146362906 7.73040278014958 7.43307450477771 7.43873153144591 8.72058926588735 8.95044649042486 8.26958692619927 7.06663715867942 7.17215740074379 7.65581300500756 -1.74806011756877 -3.53981958679682
ENSG00000143314 6.92922728240768 5.8629644211096 6.71935277934535 7.53720862034763 8.4164397803066 9.80956325907819 5.52812808394546 6.2544746197168 6.68911742155239 7.69688474598157 8.43290104127659 10.638728890193 -18.8773856367827 -20.6691451060108
ENSG00000143365 8.05089598546169 7.56804948600638 7.67674460579666 9.50674319986309 9.74830848240683 7.32394711372659 6.65067613895603 6.096231398538 6.83390246914816 8.72320309176153 9.3199481181987 6.73509858132851 -15.0103788294185 -16.8021382986466
ENSG00000124541 8.98320407351923 8.36172730343753 8.24722007828628 8.9760748891697 9.5992493331591 10.5282306761853 8.43503559900901 8.37558006166609 8.71109868029222 9.35349751349827 9.65797960149675 10.884265113404 -16.2088265502883 -18.0005860195164
ENSG00000123685 3.50595301836171 1.53937709615879 4.64121733125531 7.73040278014958 10.0974689955025 9.60627343351284 2.27080310258446 0.993776171909299 4.69478858472941 6.42069727280813 9.41741123298745 8.72762891961982 -26.4035168318573 -28.1952763010853
ENSG00000187800 4.5513761071172 4.32674568370864 3.49392069676308 3.75759278074498 2.44452395477664 0 1.33934653160575 1.99065416015479 2.74542518775845 1.84474749237443 1.27384375408256 0 -8.15766924276973 -9.94942871199778
ENSG00000117461 4.12135592255427 5.547220124394 4.64121733125531 4.41641246477626 4.44202429856808 6.43478206990537 5.0504016885041 4.23611214628336 5.22149438787826 4.70349060443789 5.04028370731433 6.1729662410786 -0.696467184076333 -2.48822665330438
ENSG00000159339 5.37776863642321 6.19877329250309 5.56064175739149 4.30655444902863 4.11209012290707 2.22827765401327 4.48704477732611 4.23611214628336 3.2954537880837 3.26898364114621 1.27384375408256 3.29190699801549 -2.01251240912023 -3.80427187834828
ENSG00000143624 9.24986092156788 9.27769230200099 8.98228520724601 9.44001910048539 10.0234350661652 11.4549800113179 9.12821059744614 9.24493369196636 9.14963612522833 9.42051145952995 9.98712949175984 11.632475493127 -30.0147870333586 -31.8065465025867
ENSG00000196754 2.98312907517125 1.53937709615879 1.43883704353941 3.14214161602319 3.50691585950229 4.04265468652711 0.819818084907536 0 0.602851862758999 1.44780865691503 1.93963992253015 3.29190699801549 -10.0211612808296 -11.8129207500577
ENSG00000143545 4.70253832161059 4.32674568370864 4.3089757948151 1.35933409977727 1.98634054200046 6.13528773171539 2.48313225125874 1.99065416015479 2.03994356234393 0.898376257673221 2.57608021799465 6.71328061042575 -3.22844517302451 -5.02020464225256
ENSG00000159388 13.371511681657 13.1256806257346 14.0781520262374 13.5375432903053 13.2575211258611 10.5888701760182 13.0649993067732 13.2620503970527 13.5647642463325 13.9435621325074 13.4006574863894 11.286392292756 -17.4894568699496 -19.2812163391776
ENSG00000160691 10.7923892905071 10.6496448960127 10.8132076556878 10.7495915494402 10.5662632500213 9.67423354362846 10.9292007876201 11.0441689747946 10.7346620123054 10.8552431179442 10.6087754567955 10.0447863950199 -13.8627979879133 -15.6545574571414
ENSG00000143543 11.2704412566852 10.5076007021355 10.0754044373196 9.99470615941098 10.7084132527398 11.4492864385003 10.3790034905547 10.5724960350804 10.0669861765404 10.493087733262 10.7038319034614 11.9806646826807 -4.6246156074299 -6.41637507665795
ENSG00000198492 11.183140966681 11.1520825485531 10.8457637450844 11.0344059209167 11.3519079124454 10.784243883993 11.1287428351578 11.2595769682499 10.9283537393267 11.1317657464906 11.4738017058892 11.3845650660709 0.711397481634236 -1.08036198759382
ENSG00000143569 12.1004183129945 12.2943969836261 12.6887146273065 12.7281408375301 12.885172055111 12.9270809995836 12.6176249679918 12.7918598553885 12.73281806233 12.746359999762 13.055665418996 13.4983984455002 -8.2413299240627 -10.0330893932907
ENSG00000143578 4.65388973601599 3.63693064907201 4.17873250045196 2.86049986554574 3.68360962633822 6.17997680957421 5.0504016885041 5.23578255635502 4.9820456959285 4.55232418997838 5.10115260565693 6.57495338782038 -8.94947376040897 -10.741233229637
ENSG00000233791 8.22750731061321 7.61089458340145 7.9203776358313 7.64269974129931 7.46970079717901 4.16626675747694 7.54051076385699 7.30953177487315 7.80431853933524 7.99438893746016 7.78658111283616 4.64292098161292 -18.1868090496711 -19.9785685188991
ENSG00000020129 7.60924647106231 8.16492433910911 8.03774696852243 8.59887068317585 9.42369159653958 9.70386515276025 7.32335337855204 7.81412905646246 8.11891099617195 8.12067013773875 8.74329249854233 10.0578302431346 -15.4286442250142 -17.2204036942423
ENSG00000158710 12.936400510982 12.3258138600393 12.3792193557197 12.5285182597483 12.3536747023648 12.1233084333547 11.9091605213016 12.1074419779272 12.0658025571634 12.709430140156 12.2367982229422 12.4133412567689 1.79207236104745 0.000312891819401528
ENSG00000143570 7.39655829435385 6.8505167356595 7.79260741346957 8.23653146250895 8.70972224729062 10.0642071494513 7.08398215743985 6.80781520936959 7.53250466609111 8.32881729544722 8.36316428523975 10.1046733488272 -26.5978913310252 -28.3896508002532
ENSG00000174574 11.4824844543626 11.3838513368186 11.3818046191159 11.4722442924413 11.4283314842033 11.0867007744115 11.3617796128477 11.4873755909586 11.4881465887169 11.7742343869489 11.409825197797 11.1919354470666 -1.63837101039275 -3.4301304796208
ENSG00000230955 1.84403296173826 1.53937709615879 1.43883704353941 3.75759278074498 4.53712830035088 0.796721076880174 0 0 0.602851862758999 3.50685617829747 2.18431954288986 0.847564015175919 -4.72274239968336 -6.51450186891141
ENSG00000188786 9.72050608782476 9.51424493515159 9.97351105905546 10.3723803064637 10.6577267515772 10.4444698422287 9.92710845095743 10.1116579158983 10.0522605767752 10.421277522767 10.4208400352767 10.6982517991279 -9.44463004929174 -11.2363895185198
ENSG00000160741 11.7965417127692 11.4985741835214 11.7052888376983 11.37694098512 10.5535232025902 10.3285064297613 12.0341816726803 12.2226446908419 11.6522147661454 11.4981996411708 10.1381838157319 10.5796618951134 -9.90921460992119 -11.7009740791492
ENSG00000143549 14.1754125616737 13.49105047019 13.0819411724141 12.8793900775977 12.6955773106158 13.7013645157046 13.0853376557703 13.2753832722554 12.8517842809648 13.1121249082435 12.8731521678846 14.28461591802 -0.69514290830211 -2.48690237753017
ENSG00000078369 12.841501379133 13.2381355542017 13.7443503147109 13.8827378370393 13.5764927937336 13.1085308060834 12.9627863579624 12.995955520214 13.2810025334455 13.345692630072 13.3532553213767 13.2248659725977 -8.72370609783933 -10.5154655670674
ENSG00000179085 5.74593157917367 5.14243041647785 5.56064175739149 4.86700741615884 6.25811975221318 6.02529281401319 4.43695812673466 5.0753566633558 4.60538814519335 4.96526908129235 5.04028370731433 5.2991742699712 1.66658645416289 -0.125173015065165
ENSG00000143554 5.34749584876858 4.6885701846901 3.25627279793337 5.71882794620006 3.50691585950229 6.43478206990537 4.2171700745553 5.54238077303346 4.47685766511695 3.61253768720936 4.80441190182261 6.70224663140649 1.07372859755403 -0.718030871674024
ENSG00000160685 9.60848916494521 9.25085272630976 9.21607837682797 8.92587146084705 8.12648160603152 10.0330799779176 8.57476815236769 8.33629196301638 7.94458056208075 8.37835250978077 7.99339614980886 10.5062264817405 -3.60982140397409 -5.40158087320215
ENSG00000143575 9.88761358853341 9.50291553686909 9.79607309601592 10.4727519939692 11.0840706649424 11.1913663876823 9.32864995993767 9.66702075600952 10.1089273831274 10.9426997273402 11.115583001723 11.5475590922935 -15.7039134031713 -17.4956728723993
ENSG00000176444 8.53342358935036 8.8108032618635 9.30851718269188 9.65699442196727 9.75079085867146 9.98246683093306 9.46922389333567 9.47939587488129 9.71739918724005 9.65037912011423 9.84754928088129 10.5652708091873 -10.8330167453701 -12.6247762145981
ENSG00000143630 4.5513761071172 4.57774767309662 4.42842845051872 4.30655444902863 3.30552115707896 5.94125132229053 4.67162562902105 4.44752637078193 4.25965295082729 4.12228934390392 3.62578430529578 5.59000727107468 -17.6793307021253 -19.4710901713533
ENSG00000143621 11.9247791400964 11.3314420361728 11.4705954155393 11.894490844313 12.3401384741168 13.0238524791029 11.3970013163217 11.5516790052685 11.270951893965 12.0420555565262 12.5992076792042 13.5467157375293 -16.4906658217958 -18.2824252910238
ENSG00000160679 10.5058696664149 10.3688730944896 10.7182298012229 10.6406200002724 10.8950314473843 10.775776475501 10.7852462552287 10.7868140298762 10.8917976132778 11.0565120626794 11.0306077774631 11.0679388661951 -7.74843345563824 -9.54019292486629
ENSG00000163263 3.97061066519746 4.02268011838568 5.13834137040747 4.78745043599325 4.53712830035088 3.2995057730288 4.71430334454878 4.38043928238944 5.60649694881628 5.22058575901762 4.87582866898669 3.29190699801549 -14.8261639080572 -16.6179233772852
ENSG00000160712 9.62593510015941 9.36788353852359 10.4412326020845 12.0319059793178 12.3528579303615 10.4836195216611 9.27620205345386 9.23784436802466 9.83431660954388 11.0388473236544 11.9035623955717 10.2688545821461 -20.7906265729921 -22.5823860422202
ENSG00000255587 3.97061066519746 4.88754215374601 4.42842845051872 4.05802835627348 4.34020570333038 2.93250275512828 2.48313225125874 3.15884178687763 3.2954537880837 3.39281693961401 3.70635598240442 2.06964714883928 -4.19113806179867 -5.98289753102672
ENSG00000243364 5.00366819608579 3.84265992744772 5.6616256311855 5.08231994812819 1.98634054200046 5.71700170260821 4.43695812673466 4.07572501372 5.29957307620295 4.88317642548581 4.05298479545881 6.14063589335138 -3.56484051189058 -5.35659998111863
ENSG00000143590 1.84403296173826 0 2.14471365346078 3.14214161602319 3.50691585950229 2.93250275512828 0.819818084907536 2.57457448713376 2.74542518775845 2.98399417220703 1.64481344720194 4.01700787380518 0.90300639919095 -0.888753070037101
ENSG00000163357 5.18580063543074 5.06236895920033 4.73689361706504 4.18763634708893 3.07137940806631 0 4.87340896010195 4.44752637078193 3.44036743403318 3.88981137229767 2.73816206673944 0 -23.5657191625563 -25.3574786317843
ENSG00000163352 0.89791732681615 0 0 0 2.79173351253595 3.75825245723559 2.02174038340539 0.993776171909299 1.62052211162935 0.898376257673221 3.13738417287618 3.29190699801549 -12.7651543517378 -14.5569138209659
ENSG00000143537 8.31615325531087 7.55348028595273 7.71249078700972 7.27085963006321 6.48975485263783 8.72583003693103 8.04978470400367 7.78199767854918 7.10790704999577 7.13916905172351 6.4628709950475 10.1611661897294 -8.52033683395918 -10.3120963031872
ENSG00000163354 3.88888789662815 3.39690596703428 3.87658367484785 2.51020288339574 3.07137940806631 1.6832227952942 4.15656123170759 3.79577493018355 3.2954537880837 3.26898364114621 0 0.847564015175919 -4.38372138735367 -6.17548085658173
ENSG00000143603 4.5513761071172 5.42449132134421 4.82661756717501 4.30655444902863 5.13202263208791 5.42685056243831 5.40326443536364 5.27324880975971 5.37364221289898 4.75055332150119 5.86866215154117 5.49090056377967 -0.668475180444212 -2.46023464967227
ENSG00000271380 4.65388973601599 4.02268011838568 4.03555368821133 3.75759278074498 2.44452395477664 2.93250275512828 4.15656123170759 4.68844688883738 4.13741365073551 2.81716652619059 3.24918693077914 3.29190699801549 -4.14889718594431 -5.94065665517237
ENSG00000163346 12.9395750527468 12.9280817713108 12.9190658164541 12.8321606898367 12.1259427924012 8.07713187389528 13.0647416437067 13.0233569423723 12.8809469702646 12.6955924119997 11.8755239914923 7.81793180339423 -41.2423586466879 -43.034118115916
ENSG00000163348 9.25394696322335 8.74821028226977 9.00167757513501 8.67268520396551 8.58171865190124 9.00784721137744 9.07393783818136 9.33184056039605 9.36695096957504 9.47582415647147 8.38474759242653 9.15333933338727 1.33549817408891 -0.456261295139143
ENSG00000163344 7.58350156364864 7.65250388138887 7.35356263037368 7.22630036638364 7.73338773914884 9.09793777046684 7.74987848833984 7.22601308620214 7.34270224594384 7.30598857004924 7.64043962763338 9.0040907883705 -18.3871390721458 -20.1788985413738
ENSG00000125459 6.94952464641454 7.20764995689545 6.71935277934535 7.77233274714327 9.2590754823653 9.2099238372308 7.65994762894474 7.79493623038672 7.92315829970466 8.13847276223467 9.49884162815429 10.0127681463862 -15.872265294093 -17.6640247633211
ENSG00000157933 11.993288352673 13.6344383065362 14.732829873698 14.1546514182853 13.0554838082312 11.0886554099348 13.7863289667955 13.7303620090045 14.2040693782067 13.5847992516959 12.6807682669691 11.0441033248079 -6.9128517884964 -8.70461125772445
ENSG00000167996 15.8609263153875 15.1343052714188 15.1050461996385 14.7938743510738 14.5341882103506 12.7131606016593 14.4194353052456 14.6882906562411 14.4097062424824 14.694959422759 14.1982336544946 13.1719846498532 -11.7686484779423 -13.5604079471703
ENSG00000160710 12.8508051289081 12.9629520249152 13.0202879046625 13.0443557042478 13.3559846528365 13.2791332105161 13.4354827604332 13.4037962682508 13.2319086636196 13.3208141246303 13.6683756820853 13.6602027364673 -3.11380907533523 -4.90556854456328
ENSG00000160714 10.8855356436723 10.1826104479295 9.98329897381328 10.1696312499297 10.3376741439575 11.3179823774787 10.3223638178652 10.5994803250333 10.3003074016469 10.6157215494218 10.4445227232804 11.553710907987 -4.66601828635498 -6.45777775558304
ENSG00000174684 3.88888789662815 1.53937709615879 3.25627279793337 4.30655444902863 2.79173351253595 6.10470694810935 3.64128601934785 4.23611214628336 3.2954537880837 3.39281693961401 2.88385979258206 6.02140861719683 -1.28642179877718 -3.07818126800523
ENSG00000255468 6.43419507846431 5.2182815396559 5.5073691532093 5.26963221471796 5.06976115904124 6.17997680957421 4.79604838438961 4.98791684675872 5.07378131845111 5.43744013021297 5.2429563131032 6.31010518739341 1.31096709533386 -0.480792373894193
