ATACchr ATACstart ATACend otherEndID otherEndchr otherEndstart otherEndend ID ENSG ENSGchr ENSGstart ENSGend O0 O20 O60 O2H O4H O24H N0 N20 N60 N2H N4H N24H Elld_ratio ET0_a ET20_a ET1H_a ET2H_a ET4H_a ET24H_a baitID baitstart baitend chr T01 T02 T201 T202 T1H1 T1H2 T4H1 T4H2 T24H1 baitchr corr_rep baitTADSlabel otherEndTADSlabel T0 T20 T1H T4H T24H Awidth Astrand Aannotation Agenechr Agenestart Ageneend Agenelength Agenestrand Ageneid Atranscriptid AdistanceToTss AENSG ASYMBOL AT0 AT20 AT1H AT2H AT4H AT24H Alld_ratio0 mean_atacseq mean_gene corr_atacseq_gene corr_atacseq_otherEnd corr_gene_otherEnd
chr15 55241953 55242236 250877 chr15 55240880 55242492 22647 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250888 55270481 55271222 chr15 5.92475279862434 5.60355406137821 5.9213135006793 5.7731081001756 5.89458899070902 5.55172416714912 5.83455331415702 6.36727702802082 6.05265505129823 chr15 -0.86667343243946 359 359 5.76415343000127 5.84721080042745 5.72315657892907 6.10091517108892 6.05265505129823 284 * Intron 15 55205616 55249035 43420 2 5873 uc059jlc.1 6799 ENSG00000069974 RAB27A 4.09439508373918 4.65934456819005 5.89508916862412 5.92227342434508 6.84505890628631 6.58168602134824 2.28929037120421 5.66630786208883 11.5940213053747 0.915258447301335 0.736756156034525 0.763726543625974
chr15 55253679 55253897 250883 chr15 55251276 55256879 22649 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250887 55269805 55270481 chr15 7.5679388900697 7.6381667771232 7.61795865838981 7.56149510592147 7.74973876131185 7.51924287384594 7.94420061166631 7.81857806405386 7.78356148312982 chr15 0.670828293668347 359 359 7.60305283359645 7.58972688215564 7.63449081757889 7.88138933786009 7.78356148312982 219 * Intron 15 55205616 55249035 43420 2 5873 uc059jlc.1 -4645 ENSG00000069974 RAB27A 4.41754097420465 4.59494646068245 6.22920692929416 5.59905291350124 6.73669927612035 5.26471765824128 0.122447369360525 5.47369403534069 11.5940213053747 0.794514518313345 0.696390792964631 0.940729074062218
chr15 55253679 55253897 250883 chr15 55251276 55256879 22649 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250888 55270481 55271222 chr15 6.31755822664168 6.60780704800222 6.27120510919606 6.47178064581864 6.47716247071395 6.84772599445041 6.86191892328722 6.96841966717088 6.69540933100567 chr15 0.907898699666813 359 359 6.46268263732195 6.37149287750735 6.66244423258218 6.91516929522905 6.69540933100567 219 * Intron 15 55205616 55249035 43420 2 5873 uc059jlc.1 -4645 ENSG00000069974 RAB27A 4.41754097420465 4.59494646068245 6.22920692929416 5.59905291350124 6.73669927612035 5.26471765824128 0.122447369360525 5.47369403534069 11.5940213053747 0.794514518313345 0.898642242193246 0.975552181705989
chr15 55255094 55255512 250883 chr15 55251276 55256879 22650 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250887 55269805 55270481 chr15 7.5679388900697 7.6381667771232 7.61795865838981 7.56149510592147 7.74973876131185 7.51924287384594 7.94420061166631 7.81857806405386 7.78356148312982 chr15 0.670828293668347 359 359 7.60305283359645 7.58972688215564 7.63449081757889 7.88138933786009 7.78356148312982 419 * Intron 15 55205616 55249035 43420 2 5873 uc059jlc.1 -6060 ENSG00000069974 RAB27A 5.59016851333716 6.16195151493024 5.61285028350543 6.25676304257944 6.33733883006061 6.05589953392676 -2.5555082334705e-06 6.00249528638994 11.5940213053747 0.582538761536617 0.655949434821141 0.940729074062218
chr15 55256072 55256199 250883 chr15 55251276 55256879 22652 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250887 55269805 55270481 chr15 7.5679388900697 7.6381667771232 7.61795865838981 7.56149510592147 7.74973876131185 7.51924287384594 7.94420061166631 7.81857806405386 7.78356148312982 chr15 0.670828293668347 359 359 7.60305283359645 7.58972688215564 7.63449081757889 7.88138933786009 7.78356148312982 128 * Intron 15 55205616 55249035 43420 2 5873 uc059jlc.1 -7038 ENSG00000069974 RAB27A 4.41754097420465 4.52753893578714 3.84740857212084 5.32014692742487 4.87201328078305 5.77681309651547 -7.28319435152613e-05 4.79357696447267 11.5940213053747 0.537848422070499 0.61223529480311 0.940729074062218
chr15 60840508 60841417 252554 chr15 60837363 60842862 22871 ENSG00000069667 chr15 60488284 61229319 14.2283090070687 14.6631015279319 14.6012927966461 14.1474607722571 13.617507510489 12.3336919333026 14.5586251503786 14.5460339639592 14.2623235343136 13.5478702243017 13.1696943759362 10.9709152620275 6.22625644597696 14.3934670787236 14.6045677459456 14.4318081654799 14.1474607722571 13.617507510489 12.3336919333026 252477 60587017 60593510 chr15 5.28618355676038 5.60355406137821 5.58879938264227 5.21470859256202 5.48193656260365 5.3583007509985 5.57013170685812 5.47969096577947 5.28399589110981 chr15 -0.761115495144034 362 362 5.44486880906929 5.40175398760215 5.42011865680107 5.5249113363188 5.28399589110981 910 * Intron 15 60511457 60706352 194896 2 6095 uc059jyk.1 -134157 ENSG00000069667 RORA 8.06586982054513 7.96761498255103 8.57353467053965 8.05057825072896 8.11034045970125 7.60046973149775 -9.03765931781209e-06 8.06140131926063 13.921417201033 0.689532620984316 0.57455551559149 0.5552344268011
chr15 64092226 64092341 253532 chr15 64091545 64093382 22986 ENSG00000140455 chr15 63504511 63594640 14.0748230294419 14.8434724664331 14.4805734594323 14.2049744380888 13.2268064548102 11.423667854011 14.7134360456825 14.6037788914616 14.3563219235166 13.9848324963369 13.5007452849052 11.1299556544418 12.3297373971254 14.3941295375622 14.7236256789474 14.4184476914744 14.2049744380888 13.2268064548102 11.423667854011 253371 63531933 63532763 chr15 4.41741110893093 3.79399606550924 4.61846852423726 3.94990928162347 4.46865944466713 3.53529022684281 4.33007970588684 3.6299061087954 3.43855906318092 chr15 0.65446182764334 364 364 4.10570358722009 4.28418890293037 4.00197483575497 3.97999290734112 3.43855906318092 116 * Intron 15 64074318 64093795 19478 2 84191 uc010uin.4 1454 ENSG00000166797 FAM96A 6.28896823369328 6.24822866433812 6.73799930851125 5.70384054759933 6.42375175530746 5.07742355520351 -0.000242141621336955 6.08003534410883 13.7319419424823 0.736700701670952 0.801496311328203 0.951511645125686
chr15 65828347 65829431 253944 chr15 65825237 65832480 23106 ENSG00000174485 chr15 65658046 65792293 13.1835470207473 14.2910108905078 14.7321629666404 14.2874457118001 13.6594611702271 11.8313080414456 14.4288385377913 14.37042993003 14.7046347726379 14.1259505578209 13.8056984991786 11.441746775164 6.65740711813834 13.8061927792693 14.3307204102689 14.7183988696392 14.2874457118001 13.6594611702271 11.8313080414456 253934 65791364 65792933 chr15 6.60600858410205 6.78663800988573 7.08164766670009 6.91602026879776 7.0832002983435 6.74064014451857 6.72959747664917 6.78208867853148 6.2784866898033 chr15 0.319391441872325 365 365 6.69632329699389 6.99883396774892 6.91192022143104 6.75584307759032 6.2784866898033 1085 * Intron 15 65792447 65877819 85373 1 8766 uc059kli.1 35901 ENSG00000103769 RAB11A 8.88815676931749 8.91943075834039 9.05099290498312 8.43748986064294 8.47993638495106 7.7012489994648 1.17676105211581 8.57954261294997 13.7722544971084 0.898850261847987 0.914330714125495 0.963483981828228
chr15 65832770 65833412 253945 chr15 65832480 65833812 23107 ENSG00000174485 chr15 65658046 65792293 13.1835470207473 14.2910108905078 14.7321629666404 14.2874457118001 13.6594611702271 11.8313080414456 14.4288385377913 14.37042993003 14.7046347726379 14.1259505578209 13.8056984991786 11.441746775164 6.65740711813834 13.8061927792693 14.3307204102689 14.7183988696392 14.2874457118001 13.6594611702271 11.8313080414456 253934 65791364 65792933 chr15 6.62598075089289 6.97554241002499 6.75128518282403 6.56911222429908 6.75642626070256 6.69219567115183 6.57428931612734 6.4478463936783 5.90814045075263 chr15 0.0241932975823063 365 365 6.80076158045894 6.66019870356156 6.7243109659272 6.51106785490282 5.90814045075263 643 * Intron 15 65869456 65888247 18792 1 8766 uc059klj.1 -36044 ENSG00000103769 RAB11A 7.36662998391143 7.71080630017685 8.08213540923352 7.30396145529138 7.72425523744189 7.25851532475915 -4.89666835790104e-06 7.57438395180237 13.7722544971084 0.611871670640268 0.546435672040793 0.922480917032587
chr15 66472037 66472800 254096 chr15 66457642 66476178 23132 ENSG00000174485 chr15 65658046 65792293 13.1835470207473 14.2910108905078 14.7321629666404 14.2874457118001 13.6594611702271 11.8313080414456 14.4288385377913 14.37042993003 14.7046347726379 14.1259505578209 13.8056984991786 11.441746775164 6.65740711813834 13.8061927792693 14.3307204102689 14.7183988696392 14.2874457118001 13.6594611702271 11.8313080414456 253896 65660715 65662615 chr15 0 0 0 0 0 3.2078422866394 1.82718627729077 0 0 chr15 -0.333333333333333 365 365 0 0 1.6039211433197 0.913593138645385 0 764 * Intron 15 66453454 66491343 37890 1 5604 uc059kmv.1 18584 ENSG00000169032 MAP2K1 7.9202232597191 8.21797679149747 8.61043300403909 7.69992155196033 7.85441259060764 7.66010970583011 -2.85651330225178e-05 7.99384615060896 13.7722544971084 0.657636164733256 0.6581674617477 0.515119563183479
chr15 69729305 69729560 254997 chr15 69724801 69730926 23251 ENSG00000140332 chr15 70047790 70098176 12.6523248661278 12.4886649580824 12.6445758230169 12.7993304877952 13.1527666066858 11.2802162227481 12.2273797270428 12.2563548168167 12.6064660057364 12.9083000831908 13.1471182943579 11.9018402357333 3.94909055609004 12.4398522965853 12.3725098874495 12.6255209143767 12.7993304877952 13.1527666066858 11.2802162227481 255092 70092363 70101326 chr15 4.50629463281645 3.92201317030851 4.24940462981905 4.5676332677072 4.27219835283036 4.98205860729751 4.08132010935027 4.51166531279891 3.84368247153207 chr15 -0.607514132323014 368 368 4.21415390156248 4.40851894876313 4.62712848006394 4.29649271107459 3.84368247153207 256 * Intergenic 15 69671748 69695750 24003 1 104472713 uc059kun.1 57558 ENSG00000259641 PCAT29 5.45565667390192 5.46021195551005 5.82505742760288 5.32014692742487 6.04189008674285 4.80288962041418 -2.0735346998535e-05 5.48430878193279 12.4450327359401 0.875468890341095 0.781045660410697 0.726987686093033
chr15 74383734 74384375 256329 chr15 74379469 74390600 23371 ENSG00000138623 chr15 74409289 74434467 7.12525332208596 6.83683865989936 7.91890819556776 11.4011991007448 12.5745916093642 11.9293980677856 5.71631954328188 6.08151683561017 7.50158992995743 10.467093646463 12.7189046283413 12.5681514091801 9.65797162007715 6.42078643268392 6.45917774775477 7.7102490627626 11.4011991007448 12.5745916093642 11.9293980677856 256335 74432284 74439318 chr15 5.85876906685789 5.48417922092042 5.58879938264227 5.50444425988591 5.5701766185987 5.4388077298993 5.95797588352522 6.07428420337045 6.21163531446423 chr15 0.748174145740364 371 NA 5.67147414388915 5.54662182126409 5.504492174249 6.01613004344784 6.21163531446423 642 * Intron 15 74337759 74367740 29982 2 1583 uc002axt.3 -15995 ENSG00000140459 CYP11A1 6.55880210742473 6.58305277794901 7.10602481004836 7.39023305509439 8.23905180441961 8.74575912539959 3.57509829376799 7.43715394672262 9.41590033684931 0.899197577058831 0.923833668786171 0.8959197825206
chr15 76996682 76997407 256972 chr15 76991624 76997775 23475 ENSG00000128973 chr15 68206992 68257211 7.84364270595315 6.83683865989936 7.42144853637994 8.57679779254994 10.5108614921947 10.8091058889634 6.86378487361758 6.9365287339335 7.13001123308311 7.69632344342142 10.4353966421786 11.105313296533 8.30553447742046 7.35371378978537 6.88668369691643 7.27572988473153 8.57679779254994 10.5108614921947 10.8091058889634 254562 68225132 68230360 chr15 0 0 0 0 0 0 2.4488417295524 0 0 chr15 NA NA 373 0 0 0 1.2244208647762 0 726 * Intron 15 76995131 77037331 42201 1 9051 uc059lxz.1 1552 ENSG00000140368 PSTPIP1 7.80044684023481 8.14113385551231 8.19749179695353 8.13420948021816 8.3572147169656 8.21455313654674 0.0711535180112293 8.14084163773853 8.56881542419023 0.581534169227833 0.58087655953585 0.565460935954886
chr15 78047002 78047334 257220 chr15 78045103 78053866 23511 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250887 55269805 55270481 chr15 0 0 0 0 0 0 0 2.26100060086743 0 chr15 NA 359 374 0 0 0 1.13050030043372 0 333 * Intron 15 78044997 78054001 9005 2 23102 uc059may.1 6667 ENSG00000167202 TBC1D2B 6.45684172959059 6.26901519759322 6.87427361980378 6.58409361174681 7.15397973301628 6.56395237909302 -9.27237998089581e-05 6.65035937847395 11.5940213053747 0.699484427716844 0.780640428236278 0.705217604294249
chr15 78049779 78051434 257220 chr15 78045103 78053866 23513 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250887 55269805 55270481 chr15 0 0 0 0 0 0 0 2.26100060086743 0 chr15 NA 359 374 0 0 0 1.13050030043372 0 1656 * Intron 15 78044997 78054001 9005 2 23102 uc059may.1 2567 ENSG00000167202 TBC1D2B 8.3095992479612 8.24969651873181 9.1527742224075 8.63151357987446 9.44729751063058 8.33967923091606 -7.68297635147519e-05 8.68842671842027 11.5940213053747 0.613627705197207 0.747944575918535 0.705217604294249
chr15 79993329 79993827 257717 chr15 79984473 79993993 23571 ENSG00000180953 chr15 79898840 79923702 4.60823875647119 4.58776095103888 4.43681408157218 4.87412894946144 5.84790327217597 7.19234473817251 5.65151604985598 5.12342085666986 6.04675292656413 6.0262929387759 6.08553322975127 7.37488767088296 2.49334390582059 5.12987740316358 4.85559090385437 5.24178350406816 4.87412894946144 5.84790327217597 7.19234473817251 257697 79903292 79909506 chr15 5.12711467469765 5.21096143828323 4.3508915188457 5.04462609805875 5.48193656260365 5.27303432610322 5.57013170685812 5.62538112901451 5.45559031239229 chr15 0.818205226738076 375 375 5.16903805649044 4.69775880845222 5.37748544435344 5.59775641793632 5.45559031239229 499 * Intergenic 15 79960889 79971446 10558 2 597 uc002bfc.5 -21884 ENSG00000140379 BCL2A1 6.78603174603282 6.09367942122925 6.67966865867531 6.5470145659366 7.11121795000954 7.13183595463861 -8.09303907542969e-05 6.72490804942036 5.52360479514934 0.768379997474642 0.937258321641263 0.622867635486477
chr15 85581059 85581370 259183 chr15 85577097 85582327 23722 ENSG00000174485 chr15 65658046 65792293 13.1835470207473 14.2910108905078 14.7321629666404 14.2874457118001 13.6594611702271 11.8313080414456 14.4288385377913 14.37042993003 14.7046347726379 14.1259505578209 13.8056984991786 11.441746775164 6.65740711813834 13.8061927792693 14.3307204102689 14.7183988696392 14.2874457118001 13.6594611702271 11.8313080414456 253934 65791364 65792933 chr15 0 0 0 0 2.17744841789245 0 0 0 0 chr15 NA 365 378 0 0 1.08872420894623 0 0 312 * Exon 15 85582910 85645917 63008 1 11214 uc059muj.1 -1540 ENSG00000170776 AKAP13 6.45684172959059 6.46190152091169 6.77561606200738 6.36724725546697 6.27671381947735 6.22341303387317 -1.13918981359262e-05 6.42695557022119 13.7722544971084 0.72993701211478 0.870641067708282 0.528027473098122
chr15 85667637 85668558 259212 chr15 85660786 85679349 23734 ENSG00000170776 chr15 85380571 85749358 13.9481799847433 14.5830655606848 14.6222232352967 14.7020109419129 14.2001503868536 12.3933374726798 14.3005919554263 14.2078290331418 14.3517287116671 14.0339937815423 13.7375642579232 11.8355086117424 6.51969950398173 14.1243859700848 14.3954472969133 14.4869759734819 14.7020109419129 14.2001503868536 12.3933374726798 259184 85582327 85585367 chr15 5.92475279862434 5.84880413968948 6.10684065349494 5.85258839863842 5.82455767495766 5.62237284782328 5.73452236461707 5.87889404028106 5.30979470428546 chr15 0.217118734462744 378 378 5.88677846915691 5.97971452606668 5.72346526139047 5.80670820244907 5.30979470428546 922 * Intron 15 85677037 85693451 16415 1 11214 uc059muq.1 -8479 ENSG00000170776 AKAP13 8.50532894489202 8.68819465926671 9.48488020203084 7.9261437399567 8.62073572094796 7.67670646000701 -2.84608595331193e-05 8.48366495451687 14.0503846736544 0.564107246099777 0.587013738713081 0.902309060907894
chr15 85704170 85704369 259224 chr15 85702891 85707485 23738 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250888 55270481 55271222 chr15 0 0 0 0 0 0 1.82718627729077 0 0 chr15 NA 359 378 0 0 0 0.913593138645385 0 200 * Intron 15 85710443 85717391 6949 1 11214 uc059muw.1 -6074 ENSG00000170776 AKAP13 5.52447970279751 5.75361459136555 6.26931462714622 6.63798435761473 7.42931793513848 6.31106911502251 1.12734234792566 6.32096338818083 11.5940213053747 0.914693466326419 0.889866999390506 0.705217604294249
chr15 85729994 85730626 259228 chr15 85723266 85739971 23741 ENSG00000170776 chr15 85380571 85749358 13.9481799847433 14.5830655606848 14.6222232352967 14.7020109419129 14.2001503868536 12.3933374726798 14.3005919554263 14.2078290331418 14.3517287116671 14.0339937815423 13.7375642579232 11.8355086117424 6.51969950398173 14.1243859700848 14.3954472969133 14.4869759734819 14.7020109419129 14.2001503868536 12.3933374726798 259184 85582327 85585367 chr15 4.74416382767703 4.80884953674981 4.912092402089 4.95142218957745 5.00031766677891 5.13486989175112 5.09295851850181 4.78412004576358 4.75547520679135 chr15 0.181930573236899 378 378 4.77650668221342 4.93175729583322 5.06759377926502 4.93853928213269 4.75547520679135 633 * Exon 15 85735599 85740562 4964 1 11214 uc059mvb.1 -4973 ENSG00000170776 AKAP13 6.9576178796183 7.09476878431112 7.03800280854357 7.17622808484711 6.69096895487767 6.56395237909302 0.0856615560573903 6.9202564818818 14.0503846736544 0.829014126322277 0.519982802889773 0.708176360960307
chr1 58755317 58755880 14004 chr1 58744650 58758437 23767 ENSG00000092621 chr1 119659798 119744215 6.18791971422547 5.43469820804853 5.28068220777287 5.68251925073748 7.45332752697978 8.2088107621718 5.93175756827049 5.12342085666986 4.96394159295753 5.19209844819856 7.7403063988964 8.98524863038675 7.38581464944999 6.05983864124798 5.2790595323592 5.1223119003652 5.68251925073748 7.45332752697978 8.2088107621718 33259 119715586 119723825 chr1 0 0 0 0 0 0 0 0 1.63645065871876 chr1 NA NA 37 0 0 0 0 1.63645065871876 564 * Intergenic 1 58780788 58784327 3540 2 3725 uc001cze.4 28447 ENSG00000177606 JUN 6.93251221145186 6.71009562705608 7.10602481004836 6.92485478806309 7.1790413480259 7.50146493899884 0.351727809794887 7.05899895394069 6.30097793564357 0.82225817414061 0.789401892361355 0.734123368164088
chr15 92957926 92958698 261170 chr15 92955210 92972039 23988 ENSG00000140157 chr15 22838641 22868384 10.2979264585844 10.4424025217296 10.572501736922 10.7765074846636 11.2182672318361 11.0875938278853 10.5160539639574 10.4727389195682 10.6828234624876 11.1046646531277 11.5050988176088 11.3115077628802 5.60473604746595 10.4069902112709 10.4575707206489 10.6276625997048 10.7765074846636 11.2182672318361 11.0875938278853 241562 22836473 22840930 chr15 0 0 0 0 0 0 1.82718627729077 0 0 chr15 NA NA 382 0 0 0 0.913593138645385 0 773 * Intron 15 92956552 92965373 8822 1 1106 uc059nms.1 1375 ENSG00000173575 CHD2 7.27971339805951 7.32063926559516 7.59583543485524 7.42129969402809 7.72991948912786 7.33369809762468 -4.67200364617781e-05 7.44685089654842 10.7624320126683 0.572046686572117 0.779696121248627 0.690864791486179
chr15 98738325 98738455 262903 chr15 98737697 98740402 24064 ENSG00000171262 chr15 38454127 38487710 9.45856432939976 9.81963378970523 9.33278497140429 8.92391122422455 8.94831824712531 10.2574459745037 10.2171292640115 10.0761196824218 9.50183905765092 9.53119378612359 9.74723574248483 10.5051278309754 1.11281519168419 9.83784679670563 9.94787673606351 9.41731201452761 8.92391122422455 8.94831824712531 10.2574459745037 245996 38464635 38465129 chr15 0 0 0 0 0 0 0 0 1.63645065871876 chr15 NA 351 NA 0 0 0 0 1.63645065871876 131 * Intron 15 98734712 98899546 164835 1 3480 uc059nsc.1 3614 ENSG00000140443 IGF1R 4.85176219576804 5.18196059644465 4.96869114014734 4.59257340960083 4.14055940358442 5.34997137521807 0.868022981539966 4.84758635346056 9.55545183219172 0.885893485747366 0.542376095544972 0.632823751442311
chr15 99928456 99929050 263294 chr15 99926158 99935360 24109 ENSG00000184277 chr15 101621444 101652391 10.883168795862 10.7909569029078 10.3181117302549 10.5484164622467 10.8340639040942 10.40384187589 11.1834788873039 11.1303180902024 10.7278280815188 10.9739153283687 11.0547018204328 10.5340543899301 0.280698415212697 11.033323841583 10.9606374965551 10.5229699058868 10.5484164622467 10.8340639040942 10.40384187589 263751 101650180 101651915 chr15 3.19335928623245 2.28133889083958 2.71027200538389 2.35887923361747 3.00846109089225 2.17992175538628 2.26983060951116 2.52143965971616 0 chr15 -0.886593005023465 NA NA 2.73734908853601 2.53457561950068 2.59419142313926 2.39563513461366 0 595 * Intergenic 15 99972956 99976279 3324 2 170691 uc002bvw.2 47229 ENSG00000140470 ADAMTS17 8.34808202635458 8.28073381933563 8.05944026458661 8.12794564041824 8.25877711430171 7.8476811433772 0.885528566996637 8.15377666806233 10.717208914376 0.93725014744754 0.855316667777702 0.717822318439568
chr16 10918761 10918910 266145 chr16 10910618 10925848 24135 ENSG00000103248 chr16 86530176 86555235 6.46756068529985 6.78752838586869 7.18591138009463 8.30975674701463 8.60079596355359 8.87705249187149 6.70253367184532 7.42862824644305 8.01294186496759 8.41348027684889 8.76079917601885 9.11182813947567 8.0909399204465 6.58504717857259 7.10807831615587 7.59942662253111 8.30975674701463 8.60079596355359 8.87705249187149 283310 86551656 86556406 chr16 0 0 0 0 0 0 0 0 1.63645065871876 chr16 NA NA 390 0 0 0 0 1.63645065871876 150 * Intron 16 10915646 10917010 1365 1 4261 uc059qts.1 3116 ENSG00000179583 CIITA 5.3458449796557 5.34746305612683 5.77020837857604 6.06024663062615 5.35507148219508 6.31106911502251 -2.39385329425801e-06 5.69831727370038 7.84669288661655 0.651246085509296 0.903006817078548 0.645269748603782
chr16 10949440 10949763 266152 chr16 10944337 10950625 24138 ENSG00000187555 chr16 8892094 8964514 13.412618789489 13.5019766521689 13.2398982878258 13.2560695228 13.3803850100664 13.0784007559099 13.5420685845429 13.5380848017613 13.1002030833788 13.3154159750648 13.4265787201758 13.4103882621132 0.625793034444342 13.4773436870159 13.5200307269651 13.1700506856023 13.2560695228 13.3803850100664 13.0784007559099 265686 8955414 8961109 chr16 2.34303600654431 2.62020757116848 2.36690621955593 2.03466921338055 2.17744841789245 2.17992175538628 2.60807273979776 2.52143965971616 0 chr16 0.457209603391172 389 390 2.48162178885639 2.20078771646824 2.17868508663936 2.56475619975696 0 324 * Intron 16 10944581 11126787 182207 1 23274 uc002dan.5 4860 ENSG00000038532 CLEC16A 7.62350819494034 7.68783375332311 7.33113722596587 6.46986894435286 6.82402831838308 6.76359592928378 0.386410884894585 7.11666206104151 13.3137133980599 0.617113392767683 0.545442761398095 0.739279479988179
chr16 10987700 10988639 266160 chr16 10985422 10993397 24142 ENSG00000175643 chr16 11249619 11351762 7.01361622434622 6.78752838586869 6.92485727688827 6.42591667439869 6.39925685479171 7.98309554395033 5.56031878504122 5.57905354855785 5.51709622186071 4.93011135936545 5.62650733410978 7.95469956918577 0.418203093700189 6.28696750469372 6.18329096721327 6.22097674937449 6.42591667439869 6.39925685479171 7.98309554395033 266229 11240718 11258766 chr16 2.96152832584969 1.83761739310685 2.98742325208715 3.04036727347291 1.93312784231717 3.53529022684281 2.75146319718787 2.52143965971616 3.6949916507086 chr16 -0.715288613826808 390 390 2.39957285947827 3.01389526278003 2.73420903457999 2.63645142845201 3.6949916507086 940 * Intron 16 10972481 11024919 52439 1 23274 uc059quc.1 15220 ENSG00000038532 CLEC16A 7.11094850304793 6.69481374589394 6.77561606200738 7.06259275237466 7.61830108732423 8.59674808416709 5.38551176457614 7.30983670580254 6.58325071573703 0.929301017911443 0.681477198492858 0.864352292927873
chr16 10987700 10988639 266160 chr16 10985422 10993397 24142 ENSG00000175643 chr16 11249619 11351762 7.01361622434622 6.78752838586869 6.92485727688827 6.42591667439869 6.39925685479171 7.98309554395033 5.56031878504122 5.57905354855785 5.51709622186071 4.93011135936545 5.62650733410978 7.95469956918577 0.418203093700189 6.28696750469372 6.18329096721327 6.22097674937449 6.42591667439869 6.39925685479171 7.98309554395033 266242 11335065 11350841 chr16 3.5684187906154 3.92201317030851 2.36690621955593 3.36343228474472 3.44173292093392 2.17992175538628 3.64015758895978 3.73639097320735 4.46532157274835 chr16 0.0695887041204684 390 390 3.74521598046196 2.86516925215032 2.8108273381601 3.68827428108357 4.46532157274835 940 * Intron 16 10972481 11024919 52439 1 23274 uc059quc.1 15220 ENSG00000038532 CLEC16A 7.11094850304793 6.69481374589394 6.77561606200738 7.06259275237466 7.61830108732423 8.59674808416709 5.38551176457614 7.30983670580254 6.58325071573703 0.929301017911443 0.930415447116827 0.821950945087666
chr16 11051967 11052773 266183 chr16 11051244 11054653 24144 ENSG00000185338 chr16 11254405 11256179 8.6104314480458 8.39701669882227 9.06247673928943 8.90981933237302 9.44405880955031 9.44754875296023 8.15896347989931 8.50573428451108 8.61341374332776 8.52976088531179 9.22791190981587 10.2025403870016 3.85836514336946 8.38469746397255 8.45137549166667 8.8379452413086 8.90981933237302 9.44405880955031 9.44754875296023 266229 11240718 11258766 chr16 2.96152832584969 2.89442618820269 2.36690621955593 3.50134901059948 2.56874701574482 2.51308298719101 4.08132010935027 4.17549037900027 3.7712518093126 chr16 0.702623794477068 390 390 2.92797725702619 2.9341276150777 2.54091500146791 4.12840524417527 3.7712518093126 807 * Intron 16 11024867 11048512 23646 1 23274 uc059quh.1 27101 ENSG00000038532 CLEC16A 6.74335912143182 7.28025511242264 7.07618803178916 6.98153750747037 7.9497235848501 8.37061137258305 0.406060216826292 7.40027912175786 8.9125741819719 0.854914010792282 0.834165655533174 0.816201008442352
